NQUEST,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA11,YTA12,YTA2,YTA3,YTA31,YTA32,YTA4,YTA5,YM,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4,CLY,CLY2
502060,6009.2966108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,9.2966108166,0,0,0,9.2966108166,9.2966108166,0,0,0,1,1
502355,45495.819244,39000,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6495.8192436,6000,0,6000,495.81924355,495.81924355,0,0,0,8,4
502364,26532.391049,0,0,0,22800,22800,22800,0,0,0,0,0,0,0,0,0,0,0,0,3732.3910485,3600,0,3600,132.39104855,92.966108166,0,39.424940383,0,5,3
503560,35875.570897,13000,13000,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,0,0,4675.5708971,6000,0,6000,-1324.429103,21.323964144,0,0,1345.753067,7,4
503561,55681.912087,0,0,0,38285,38285,38285,0,0,0,0,0,0,0,0,0,0,0,0,17396.912087,17200,0,17200,196.9120866,189.0310866,0,7.881,0,9,5
503593,25306.197741,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,0,0,8406.1977405,8400,0,8400,6.1977405444,6.1977405444,0,0,0,5,3
503674,86218.011431,0,0,0,67106,67106,67106,0,0,0,0,0,0,0,0,0,0,0,0,19112.011431,8900,0,8900,10212.011431,77.471756805,0,10134.539674,0,10,5
503788,36949.472568,0,0,0,23392,23392,23392,0,0,0,0,0,0,0,0,0,0,0,0,13557.472568,13400,0,13400,157.47256816,157.47256816,0,0,0,7,4
503931,65218.471621,0,0,0,50500,52000,52000,0,-1500,0,0,0,0,-1500,0,1500,0,0,0,14718.471621,10500,0,10500,4218.4716213,790.21191941,0,3428.2597019,0,9,5
504157,21709.916385,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,0,0,4809.9163849,4800,0,4800,9.9163848711,9.9163848711,0,0,0,4,2
504363,16253.718644,0,0,0,16250,16250,16250,0,0,0,0,0,0,0,0,0,0,0,0,3.7186443267,0,0,0,3.7186443267,3.7186443267,0,0,0,3,2
504395,83799.40497,0,0,0,22800,20800,20800,0,2000,0,0,0,0,0,0,0,2000,0,42000,18999.40497,18000,0,18000,999.4049703,94.515543302,0,904.889427,0,10,5
504453,76590.052329,68740.68,68740.68,0,2259.32,0,0,0,2259.32,2259.32,2259.32,0,0,0,0,0,0,0,0,5590.0523288,7000,0,7000,-1409.947671,557.796649,0,867.30880766,2835.0531279,10,5
504584,11354.819091,0,0,0,7150,7150,7150,0,0,0,0,0,0,0,0,0,0,0,0,4204.8190909,4200,0,4200,4.8190909407,4.8190909407,0,0,0,1,1
504730,47680.988703,0,0,0,20150,20150,20150,0,0,0,0,0,0,0,0,0,0,0,15000,12530.988703,12500,0,12500,30.988702722,30.988702722,0,0,0,8,4
504792,55423.605498,0,0,0,37050,37050,37050,0,0,0,0,0,0,0,0,0,0,0,0,18373.605498,18000,0,18000,373.60549808,154.94351361,139.85198447,78.81,0,9,5
504889,62648.729008,0,0,0,29900,29900,29900,0,0,0,0,0,0,0,0,0,0,0,0,32748.729008,32640,9840,22800,108.72900767,15.494351361,93.234656311,0,0,9,5
504921,39015.494351,33000,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6015.4943514,6000,0,6000,15.494351361,15.494351361,0,0,0,7,4
504937,36809.296611,32000,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4809.2966108,4800,0,4800,9.2966108166,9.2966108166,0,0,0,7,4
505022,20415.494351,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,4815.4943514,4800,0,4800,15.494351361,15.494351361,0,0,0,4,2
505167,18152.838514,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,2552.8385143,2400,0,2400,152.83851429,9.2966108166,46.617328155,96.92457532,0,3,2
505228,31198.721551,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,5198.7215512,5150,0,5150,48.7215512,9.2966108166,0,39.424940383,0,6,3
505390,124619.03091,25000,25000,0,700,0,0,0,700,0,0,0,0,0,0,0,700,0,80000,18919.030914,18600,0,18600,319.03091448,24.790962178,0,294.23995231,0,10,5
505517,40950.544078,0,0,0,34800,34800,34800,0,0,0,0,0,0,0,0,0,0,0,0,6150.5440782,6000,0,6000,150.54407823,150.54407823,0,0,0,7,4
505525,45732.802918,1500,1500,0,24600,24600,24600,0,0,0,0,0,0,0,0,0,0,0,10000,9632.8029184,9600,0,9600,32.80291839,32.80291839,0,0,0,8,4
505534,30535.19574,6000,6000,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,0,0,6335.1957402,6000,0,6000,335.1957402,216.92091905,0,118.27482115,0,6,3
505594,26009.379507,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,9.3795070863,0,0,0,9.3795070863,9.3795070863,0,0,0,5,3
505606,70744.990721,14000,14000,0,34800,34800,34800,0,0,0,0,0,0,0,0,0,0,0,12000,9944.990721,9600,0,9600,344.99072103,344.99072103,0,0,0,9,5
505681,16011.692092,0,0,0,8190,8190,8190,0,0,0,0,0,0,0,0,0,0,0,0,7821.6920919,7800,0,7800,21.692091905,21.692091905,0,0,0,2,1
505771,54265.076276,0,0,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,0,0,0,25665.076276,25600,16000,9600,65.076275716,65.076275716,0,0,0,9,5
505806,19676.634029,0,0,0,16250,16250,16250,0,0,0,0,0,0,0,0,0,0,0,0,3426.6340288,3600,0,3600,-173.3659712,2.4790962178,0,0,175.84506742,3,2
505818,102390.59626,27300,27300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,15090.596264,14500,0,14500,590.59626395,201.73645472,0,388.85980923,0,10,5
505839,53647.26497,37090.305648,37090.31,0,547.69435216,0,0,0,547.69435216,547.69435216,547.69435216,0,0,0,0,0,0,0,0,16009.26497,17736,8136,9600,-1726.73503,28.930611504,0,38.671781134,1794.3374227,9,5
506100,7177.1486834,0,0,0,7150,7150,7150,0,0,0,0,0,0,0,0,0,0,0,0,27.1486834,0,0,0,27.1486834,15.494351361,11.654332039,0,0,1,1
506107,42830.988703,29800,29800,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,30.988702722,0,0,0,30.988702722,30.988702722,0,0,0,8,4
506112,15900.988703,0,0,0,12870,12870,12870,0,0,0,0,0,0,0,0,0,0,0,0,3030.9887027,3000,0,3000,30.988702722,30.988702722,0,0,0,2,1
506402,15530.988703,0,0,0,11900,11900,11900,0,0,0,0,0,0,0,0,0,0,0,0,3630.9887027,3600,0,3600,30.988702722,30.988702722,0,0,0,2,1
506418,15398.317803,0,0,0,10510,10510,10510,0,0,0,0,0,0,0,0,0,0,0,0,4888.3178028,4800,0,4800,88.317802758,88.317802758,0,0,0,2,1
506565,61189.449162,0,0,0,50050,50050,50050,0,0,0,0,0,0,0,0,0,0,0,0,11139.449162,11000,2000,9000,139.44916225,139.44916225,0,0,0,9,5
506628,32032.538138,38000,38000,0,-6000,0,0,0,-6000,0,0,0,0,-6000,0,6000,0,0,0,32.538137858,0,0,0,32.538137858,32.538137858,0,0,0,6,3
506736,44422.670146,0,0,0,35250,42250,42250,0,-7000,0,0,0,0,-7000,0,7000,0,0,0,9172.6701464,9000,0,9000,172.67014644,172.67014644,0,0,0,8,4
506738,52227.889832,32000,32000,0,1400,0,0,0,1400,0,0,0,1400,0,0,0,0,0,14000,4827.8898324,4800,0,4800,27.88983245,27.88983245,0,0,0,9,5
506758,53515.494351,23800,23800,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,0,0,6315.4943514,6300,100,6200,15.494351361,15.494351361,0,0,0,9,5
506767,44269.774054,0,0,0,24850,24850,24850,0,0,0,0,0,0,0,0,0,0,0,0,19419.774054,18800,0,18800,619.77405444,619.77405444,0,0,0,8,4
506799,68369.937836,0,0,0,44200,44200,44200,0,0,0,0,0,0,0,0,0,0,0,0,24169.937836,24000,0,24000,169.93783577,156.80283577,0,13.135,0,9,5
507182,32023.089665,0,0,0,23210,23210,23210,0,0,0,0,0,0,0,0,0,0,0,0,8813.0896647,8400,0,8400,413.08966471,86.768367622,326.32129709,0,0,6,3
507282,55385.522522,9536.6972477,9536.697,0,2823.3027523,0,0,0,2823.3027523,2823.3027523,363.30275229,2460,0,0,0,0,0,0,27500,15525.522522,15400,3400,12000,125.52252233,26.960171368,0,98.562350957,0,9,5
507303,37365.494351,0,0,0,25350,25350,25350,0,0,0,0,0,0,0,0,0,0,0,0,12015.494351,12000,0,12000,15.494351361,15.494351361,0,0,0,7,4
507316,32406.197741,0,0,0,24000,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,8406.1977405,8400,0,8400,6.1977405444,6.1977405444,0,0,0,6,3
507319,21456.140962,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,0,0,9756.1409622,9600,0,9600,156.14096218,24.790962178,0,131.35,0,4,2
507336,48296.483054,0,0,0,42250,42250,42250,0,0,0,0,0,0,0,0,0,0,0,0,6046.4830541,6000,0,6000,46.483054083,46.483054083,0,0,0,8,4
507419,33607.744788,0,0,0,21190,21190,21190,0,0,0,0,0,0,0,0,0,0,0,7000,5417.7447879,5400,0,5400,17.744787896,17.744787896,0,0,0,6,3
507444,18714.479096,10200,10200,0,7840,3640,3640,0,4200,4200,4200,0,0,0,0,0,0,0,0,674.47909622,672,0,672,2.4790962178,2.4790962178,0,0,0,3,2
507640,19503.640843,0,0,0,11000,11000,11000,0,0,0,0,0,0,0,0,0,0,0,0,8503.6408429,8400,0,8400,103.64084294,24.790962178,0,78.849880766,0,3,2
507644,22642.395481,0,0,0,17130,17130,17130,0,0,0,0,0,0,0,0,0,0,0,0,5512.3954811,5500,0,5500,12.395481089,12.395481089,0,0,0,4,2
507728,31372.680795,0,0,0,26520,26520,26520,0,0,0,0,0,0,0,0,0,0,0,0,4852.6807946,4800,0,4800,52.680794628,52.680794628,0,0,0,6,3
507863,22702.966108,0,0,0,17810,17810,17810,0,0,0,0,0,0,0,0,0,0,0,0,4892.9661082,4800,0,4800,92.966108166,92.966108166,0,0,0,4,2
507905,50015.494351,25000,25000,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,0,0,4215.4943514,4200,0,4200,15.494351361,15.494351361,0,0,0,8,4
507908,20330.988703,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,0,0,6030.9887027,6000,0,6000,30.988702722,30.988702722,0,0,0,4,2
507913,15198.296611,2500,2500,0,6689,6689,6539,150,0,0,0,0,0,0,0,0,0,0,0,6009.2966108,6000,0,6000,9.2966108166,9.2966108166,0,0,0,2,1
507924,17861.977405,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,4861.9774054,4800,0,4800,61.977405444,61.977405444,0,0,0,3,2
508861,29423.954811,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,0,0,7323.9548109,7200,0,7200,123.95481089,123.95481089,0,0,0,6,3
509054,15799.296611,0,0,0,13390,13390,13390,0,0,0,0,0,0,0,0,0,0,0,0,2409.2966108,2400,0,2400,9.2966108166,9.2966108166,0,0,0,2,1
509057,12092.169209,0,0,0,12090,12090,12090,0,0,0,0,0,0,0,0,0,0,0,0,2.1692091905,0,0,0,2.1692091905,2.1692091905,0,0,0,2,1
509071,30606.197741,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,0,0,7206.1977405,7200,0,7200,6.1977405444,6.1977405444,0,0,0,6,3
509123,13683.09887,0,0,0,8280,8280,8280,0,0,0,0,0,0,0,0,0,0,0,0,5403.0988703,5400,0,5400,3.0988702722,3.0988702722,0,0,0,2,1
509550,27274.790962,0,0,0,18850,18850,18850,0,0,0,0,0,0,0,0,0,0,0,0,8424.7909622,8400,0,8400,24.790962178,24.790962178,0,0,0,5,3
509601,36309.296611,30300,30300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6009.2966108,6000,0,6000,9.2966108166,9.2966108166,0,0,0,7,4
509689,15607.747176,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7471756805,0,0,0,7.7471756805,7.7471756805,0,0,0,2,1
509717,13200,0,0,0,9600,9600,9600,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0,2,1
509806,19601.549435,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601.5494351,3600,0,3600,1.5494351361,1.5494351361,0,0,0,3,2
509869,16804.648305,0,0,0,10800,10800,10800,0,0,0,0,0,0,0,0,0,0,0,0,6004.6483054,6000,0,6000,4.6483054083,4.6483054083,0,0,0,3,2
509889,33613.944916,23000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10613.944916,10600,0,10600,13.944916225,13.944916225,0,0,0,6,3
510109,11416.230527,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,0,0,3616.2305271,3600,0,3600,16.230527072,16.230527072,0,0,0,1,1
510329,6000,0,0,0,6000,0,0,0,6000,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,1,1
510345,26023.241527,20000,20000,0,600,0,0,0,600,0,0,0,0,600,600,0,0,0,0,5423.241527,5400,0,5400,23.241527042,23.241527042,0,0,0,5,3
510432,9000,6000,6000,0,3000,0,0,0,3000,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,1,1
510433,34884.212372,21000,21000,0,500,16900,16900,0,-16400,3600,0,3600,0,-20000,0,20000,0,0,6000,7384.2123722,7300,0,7300,84.212372239,30.988702722,0,53.223669517,0,7,4
511074,13377.186443,0,0,0,9140,9140,9140,0,0,0,0,0,0,0,0,0,0,0,0,4237.1864433,4200,0,4200,37.186443267,37.186443267,0,0,0,2,1
511136,6805.5810965,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6005.5810965,6000,0,6000,5.5810964797,5.5810964797,0,0,0,1,1
511160,26081.565132,0,0,0,18850,18850,18850,0,0,0,0,0,0,0,0,0,0,0,0,7231.565132,7200,0,7200,31.565132036,31.565132036,0,0,0,5,3
511260,31523.077932,0,0,0,25090,25090,25090,0,0,0,0,0,0,0,0,0,0,0,0,6433.0779317,6400,0,6400,33.077931702,33.077931702,0,0,0,6,3
511352,20116.142657,10700,10700,0,6396,6396,6396,0,0,0,0,0,0,0,0,0,0,0,0,3020.1426568,3000,0,3000,20.142656769,20.142656769,0,0,0,4,2
511365,24030.988703,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030.9887027,3000,0,3000,30.988702722,30.988702722,0,0,0,5,3
511424,22930.988703,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,0,0,6030.9887027,6000,0,6000,30.988702722,30.988702722,0,0,0,4,2
511474,20765.577966,5000,5000,0,11760,11760,11760,0,0,0,0,0,0,0,0,0,0,0,0,4005.5779665,4000,0,4000,5.57796649,5.57796649,0,0,0,4,2
511494,7201.3523409,0,0,0,6000,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,1201.3523409,1200,0,1200,1.3523409164,1.3523409164,0,0,0,1,1
511495,15000.619774,0,0,0,12600,12600,12600,0,0,0,0,0,0,0,0,0,0,0,0,2400.6197741,2400,0,2400,0.6197740544,0.6197740544,0,0,0,2,1
511501,15000.619774,0,0,0,10200,10200,10200,0,0,0,0,0,0,0,0,0,0,0,0,4800.6197741,4800,0,4800,0.6197740544,0.6197740544,0,0,0,2,1
511629,25515.494351,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,0,0,6015.4943514,6000,0,6000,15.494351361,15.494351361,0,0,0,5,3
511757,30256.480427,0,0,0,25500,25500,25500,0,0,0,0,0,0,0,0,0,0,0,0,4756.4804272,4800,0,4800,-43.51957276,23.229779369,0,0,66.749352124,6,3
512211,10780,0,0,0,5980,5980,5980,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0,1,1
512368,16630,0,0,0,13130,13130,13130,0,0,0,0,0,0,0,0,0,0,0,0,3500,3500,0,3500,0,0,0,0,0,3,2
512372,11160,0,0,0,9360,9360,9360,0,0,0,0,0,0,0,0,0,0,0,0,1800,1800,0,1800,0,0,0,0,0,1,1
512452,54861.977405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,4861.9774054,4800,0,4800,61.977405444,61.977405444,0,0,0,9,5
512457,23337.186443,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,0,0,3837.1864433,3800,0,3800,37.186443267,37.186443267,0,0,0,4,2
512517,43485.124239,37500,36000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,5785.1242394,6200,0,6200,-414.8757606,15.494351361,0,0.2708695217,430.64098145,8,4
512784,24890.018242,19300,19300,0,1160,0,0,0,1160,0,0,0,660,0,0,0,500,0,0,4430.0182424,5040,0,5040,-609.9817576,0.0929661082,0,0,610.07472372,5,3
512843,20501.58036,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,0,0,3601.5803605,3600,0,3600,1.580360474,1.580360474,0,0,0,4,2
512887,22257.839631,17000,17000,0,100,0,0,0,100,0,0,0,0,0,0,0,100,0,0,5157.8396313,5400,0,5400,-242.1603687,44.933618947,0,0,287.09398763,4,2
512921,57300.609843,0,0,0,49400,49400,49400,0,0,0,0,0,0,0,0,0,0,0,0,7900.6098433,7200,0,7200,700.60984334,43.660439515,0,656.94940383,0,9,5
512963,29960.676406,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,0,0,6560.6764063,6000,0,6000,560.6764063,13.944916225,546.73149008,0,0,6,3
513131,27621.648988,0,0,0,21600,21600,21600,0,0,0,0,0,0,0,0,0,0,0,0,6021.6489882,6000,0,6000,21.648988212,21.648988212,0,0,0,5,3
513369,28009.296611,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,0,0,7209.2966108,7200,0,7200,9.2966108166,9.2966108166,0,0,0,6,3
513377,17105.449713,13500,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3605.4497131,3600,0,3600,5.4497131291,5.4497131291,0,0,0,3,2
513384,36672.626174,0,0,0,24700,24700,24700,0,0,0,0,0,0,0,0,0,0,0,0,11972.626174,10800,0,10800,1172.6261737,9.1112962619,117.67962212,1045.8352553,0,7,4
513406,46332.391049,11000,11000,0,1200,0,0,0,1200,0,0,0,0,0,0,0,1200,0,28000,6132.3910485,6000,0,6000,132.39104855,92.966108166,0,39.424940383,0,8,4
610980,36340.981832,0,0,0,25740,25740,25740,0,0,0,0,0,0,0,0,0,0,0,0,10600.981832,10500,0,10500,100.98183199,7.7471756805,93.234656311,0,0,7,4
611412,129580.52785,113200,113200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16380.527848,14600,0,14600,1780.5278483,1198.7761364,125.91781729,1083.8519925,628.01809795,10,5
611441,49013.31552,0,0,0,39000,39000,39000,0,0,0,0,0,0,0,0,0,0,0,0,10013.31552,9200,0,9200,813.31551972,174.49671415,0,638.81880557,0,8,4
611453,48792.385116,0,0,0,35100,35100,35100,0,0,0,0,0,0,0,0,0,0,0,0,13692.385116,13000,0,13000,692.38511591,692.38511591,0,0,0,8,4
611512,26470.691102,0,0,0,16860,16860,16860,0,0,0,0,0,0,0,0,0,0,0,0,9610.6911024,9600,0,9600,10.691102439,10.691102439,0,0,0,5,3
611614,75179.734476,69000,69000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6179.7344758,6000,0,6000,179.73447579,179.73447579,0,0,0,10,5
611774,36598.019196,0,0,0,20500,19500,19500,0,1000,0,0,0,0,0,0,0,1000,0,0,16098.019196,16040,3840,12200,58.019196176,68.175145989,0,0,10.155949812,7,4
613825,7200.6197741,0,0,0,1200,1200,1200,0,0,0,0,0,0,0,0,0,0,0,0,6000.6197741,6000,0,6000,0.6197740544,0.6197740544,0,0,0,1,1
614660,16362.241944,6150,6150,0,6000,6500,6500,0,-500,0,0,0,0,-500,0,500,0,0,0,4212.241944,4200,0,4200,12.241944047,12.241944047,0,0,0,3,2
614683,44427.927634,0,0,0,35600,35600,35600,0,0,0,0,0,0,0,0,0,0,0,0,8827.9276336,8400,0,8400,427.92763363,355.76320988,72.164423745,0,0,8,4
614783,28915.494351,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,0,0,12015.494351,12000,0,12000,15.494351361,15.494351361,0,0,0,6,3
615399,43230.988703,9300,9300,0,21900,16900,16900,0,5000,5000,5000,0,0,0,0,0,0,0,0,12030.988703,12000,0,12000,30.988702722,30.988702722,0,0,0,8,4
616016,13241.692092,0,0,0,9620,9620,9620,0,0,0,0,0,0,0,0,0,0,0,0,3621.6920919,3600,0,3600,21.692091905,21.692091905,0,0,0,2,1
617023,88278.590911,23475,23475,0,24492,24492,24492,0,0,0,0,0,0,0,0,0,0,0,0,40311.590911,39000,0,39000,1311.5909113,6.625384642,0,1304.9655267,0,10,5
617231,70045.730036,55200,55200,0,8820,8820,8820,0,0,0,0,0,0,0,0,0,0,0,0,6025.7300365,6000,0,6000,25.730036496,25.730036496,0,0,0,9,5
617398,145640.04554,42000,42000,0,58500,58500,58500,0,0,0,0,0,0,0,0,0,0,0,0,45140.045542,41600,0,41600,3540.0455425,30.988702722,0,3509.0568398,0,10,5
617902,158635.98372,0,0,0,44500,45500,45500,0,-1000,0,0,0,0,-1000,0,1000,0,0,0,114135.98372,100400,8400,92000,13735.983719,46.483054083,1864.6931262,11824.807538,0,10,5
620481,77856.568272,0,0,0,26903,22503,22503,0,4400,0,0,0,0,0,0,0,4400,0,31000,19953.568272,18820,12420,6400,1133.5682725,991.63848711,0,141.92978538,0,10,5
620805,54930.988703,0,0,0,32500,32500,32500,0,0,0,0,0,0,0,0,0,0,0,0,22430.988703,22400,0,22400,30.988702722,30.988702722,0,0,0,9,5
620829,28851.362404,22500,22500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6351.3624042,6000,0,6000,351.36240415,150.2952082,0,201.06719595,0,6,3
620858,59669.112066,0,0,0,41665,41665,41665,0,0,0,0,0,0,0,0,0,0,0,0,18004.112066,18700,0,18700,-695.8879337,21.847035419,0,0,717.73496908,9,5
621762,4861.9774054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4861.9774054,4800,0,4800,61.977405444,61.977405444,0,0,0,1,1
621766,21461.838089,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,0,0,4561.8380893,4800,0,4800,-238.1619107,30.988702722,0,0,269.15061341,4,2
621773,40346.483054,27500,27500,0,8000,0,0,0,8000,8000,8000,0,0,0,0,0,0,0,0,4846.4830541,4800,0,4800,46.483054083,46.483054083,0,0,0,7,4
622306,22908.051814,0,0,0,15665,15665,15665,0,0,0,0,0,0,0,0,0,0,0,0,7243.0518141,7200,0,7200,43.051814059,43.051814059,0,0,0,4,2
622915,16538.986724,0,0,0,11530,10530,10530,0,1000,0,0,0,0,0,0,0,1000,0,5000,8.9867237894,0,0,0,8.9867237894,8.9867237894,0,0,0,3,2
623305,16817.353674,0,0,0,12000,0,0,0,12000,12000,0,12000,0,0,0,0,0,0,0,4817.3536735,4800,0,4800,17.353673524,17.353673524,0,0,0,3,2
623606,31956.483054,0,0,0,20110,20110,20110,0,0,0,0,0,0,0,0,0,0,0,0,11846.483054,11800,0,11800,46.483054083,46.483054083,0,0,0,6,3
623614,15063.790962,0,0,0,9789,9789,9789,0,0,0,0,0,0,0,0,0,0,0,0,5274.7909622,5250,0,5250,24.790962178,24.790962178,0,0,0,2,1
623619,15601.549435,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,1.5494351361,0,0,0,1.5494351361,1.5494351361,0,0,0,2,1
624781,10201.549435,0,0,0,600,0,0,0,600,0,0,0,0,0,0,0,600,0,6000,3601.5494351,3600,0,3600,1.5494351361,1.5494351361,0,0,0,1,1
625193,40136.350292,0,0,0,36400,36400,36400,0,0,0,0,0,0,0,0,0,0,0,0,3736.350292,3600,0,3600,136.35029198,136.35029198,0,0,0,7,4
625536,12016.300566,0,0,0,11400,11400,11400,0,0,0,0,0,0,0,0,0,0,0,0,616.30056564,600,0,600,16.300565637,16.300565637,0,0,0,2,1
625641,56091.835109,0,0,0,43290,43290,43290,0,0,0,0,0,0,0,0,0,0,0,0,12801.835109,11700,1000,10700,1101.8351095,340.87572994,0,760.95937953,0,9,5
625983,44275.932216,0,0,0,38090,38090,38090,0,0,0,0,0,0,0,0,0,0,0,0,6185.9322163,6000,0,6000,185.93221633,185.93221633,0,0,0,8,4
626189,11400.309887,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,0,0,3600.309887,3600,0,3600,0.3098870272,0.3098870272,0,0,0,1,1
626259,39911.414455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,9911.4144548,9600,0,9600,311.41445475,311.41445475,0,0,0,7,4
626361,19420.452544,0,0,0,13400,13400,13400,0,0,0,0,0,0,0,0,0,0,0,0,6020.4525438,6000,0,6000,20.452543797,20.452543797,0,0,0,3,2
626680,10618.816794,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,0,0,218.81679382,0,0,0,218.81679382,21.692091905,0,197.12470191,0,1,1
627067,23181.676031,0,0,0,18980,18980,18980,0,0,0,0,0,0,0,0,0,0,0,0,4201.6760306,4200,0,4200,1.6760306006,1.6760306006,0,0,0,4,2
628418,36792.966108,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,0,15000,4892.9661082,4800,0,4800,92.966108166,92.966108166,0,0,0,7,4
629458,27241.210171,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6241.2101713,6240,0,6240,1.2101713272,1.2101713272,0,0,0,5,3
629478,43446.483054,0,0,0,33800,33800,33800,0,0,0,0,0,0,0,0,0,0,0,0,9646.4830541,9600,0,9600,46.483054083,46.483054083,0,0,0,8,4
629488,21030.988703,0,0,0,16800,16800,16800,0,0,0,0,0,0,0,0,0,0,0,0,4230.9887027,4200,0,4200,30.988702722,30.988702722,0,0,0,4,2
630345,28604.636645,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3604.6366449,3600,0,3600,4.6366448934,4.6366448934,0,0,0,6,3
630650,31918.816794,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,0,0,15018.816794,14800,4000,10800,218.81679382,21.692091905,0,197.12470191,0,6,3
631016,59608.6717,0,0,0,44200,44200,44200,0,0,0,0,0,0,0,0,0,0,0,0,15408.6717,14600,0,14600,808.67169985,123.95481089,139.85198447,544.8649045,0,9,5
